lake,system,month,WL,RegFlow,R,P,Evap,SWE,T
Sipiwesk,Nelson-Winnipeg,2015-09-01,186.367,2770.0,10.003215575125068,70.75155386701226,59.98595617711544,1.2025194009765983,11.351953125000023
Sipiwesk,Nelson-Winnipeg,2015-10-01,186.38,2830.0,8.26883118133992,43.66911586839706,39.564078324474394,1.369585283100605,3.5455566406250227
Sipiwesk,Nelson-Winnipeg,2015-11-01,186.317,2570.0,8.42210662085563,42.68110147677362,20.941458642482758,7.768311537802219,-5.302526855468727
Sipiwesk,Nelson-Winnipeg,2015-12-01,186.69,2690.0,9.284670843044296,23.20986770791933,4.48947204858996,21.085508167743683,-11.581274414062477
Sipiwesk,Nelson-Winnipeg,2016-01-01,186.777,2700.0,8.048260351642966,19.997779512777925,2.1717460767831653,34.11909192800522,-17.784796142578102
Sipiwesk,Nelson-Winnipeg,2016-02-01,186.86,2790.0,6.412878923583776,22.646638739388436,2.9950551979709417,43.61215606331825,-18.834082031249977
Sipiwesk,Nelson-Winnipeg,2016-03-01,186.657,2850.0,7.675104483496398,36.22346185147762,10.261762916343287,36.50336712598801,-8.665380859374977
Sipiwesk,Nelson-Winnipeg,2016-04-01,186.388,2920.0,10.902771900873631,41.7646870482713,19.584515830501914,18.491657450795174,-3.1346801757812273
Sipiwesk,Nelson-Winnipeg,2016-05-01,186.279,2710.0,13.168180303182453,72.44317047297955,38.26436004601419,2.2947126999497414,8.329492187500023
Sipiwesk,Nelson-Winnipeg,2016-06-01,186.253,2650.0,14.376095496118069,91.17121808230877,73.86944023892283,1.1223418405279517,15.138085937500023
Sipiwesk,Nelson-Winnipeg,2016-07-01,187.055,3410.0,15.550864220131189,127.30361334979534,93.52836897596717,1.0663485154509544,18.198693847656273
Sipiwesk,Nelson-Winnipeg,2016-08-01,187.172,3520.0,14.113054145127535,104.30804244242609,86.17361169308424,1.0734869865700603,16.300134277343773
Sipiwesk,Nelson-Winnipeg,2016-09-01,186.698,3040.0,11.107719037681818,73.81010334938765,60.25944370776415,1.1118055554106832,11.966943359375023
Sipiwesk,Nelson-Winnipeg,2016-10-01,186.689,3170.0,15.008385351393372,87.0544514618814,43.43905730638653,8.210369385778904,1.5596557617187727
Sipiwesk,Nelson-Winnipeg,2016-11-01,186.468,3150.0,14.152094372548163,29.205131577327847,17.364292871207,5.606708582490683,-0.8886474609374773
Sipiwesk,Nelson-Winnipeg,2016-12-01,,2810.0,12.78623953112401,34.47026677895337,5.684505886165425,25.872476398944855,-18.21050109863279
Sipiwesk,Nelson-Winnipeg,2017-01-01,,3270.0,10.577582783298567,20.339014881756157,2.331510971998796,47.15412110090256,-15.389196777343727
Sipiwesk,Nelson-Winnipeg,2017-02-01,187.558,3350.0,9.01207234710455,20.749848103150725,3.8426739629358053,49.32546988129616,-15.887854003906227
Sipiwesk,Nelson-Winnipeg,2017-03-01,187.28,3340.0,11.743869225028902,36.441170843318105,9.154078288702294,41.679855436086655,-12.156225585937477
Sipiwesk,Nelson-Winnipeg,2017-04-01,187.43,3530.0,12.095976853743196,47.84943885169923,18.19094060920179,15.995832160115242,-2.8824829101562273
Sipiwesk,Nelson-Winnipeg,2017-05-01,188.063,4350.0,14.922845090040937,52.96076717786491,28.179856948554516,7.095720618963242,6.018518066406273
Sipiwesk,Nelson-Winnipeg,2017-06-01,188.159,4200.0,17.831927980296314,94.27104843780398,59.45937009528279,1.546827726997435,13.550683593750023
Sipiwesk,Nelson-Winnipeg,2017-07-01,188.321,4390.0,13.679682393558323,56.661278707906604,102.03647217713296,1.0656702797859907,18.844140625000023
Sipiwesk,Nelson-Winnipeg,2017-08-01,187.794,3960.0,8.940038620494306,45.85975711233914,108.17027487792075,1.0657443199306726,18.869348144531273
Sipiwesk,Nelson-Winnipeg,2017-09-01,185.996,2480.0,8.166154730133712,72.02343083918095,64.73410176113248,1.264403690584004,11.886560058593773
Sipiwesk,Nelson-Winnipeg,2017-10-01,185.621,2020.0,7.785676803905517,53.330182447098196,46.891036443412304,3.0283345840871334,3.5601440429687727
Sipiwesk,Nelson-Winnipeg,2017-11-01,,2290.0,6.453105452237651,32.878919737413526,17.54974073264748,22.8999275714159,-12.944982910156227
Sipiwesk,Nelson-Winnipeg,2017-12-01,186.577,2630.0,5.927237463765778,23.269942845217884,2.6927431172225624,33.15267339348793,-19.359945678710915
Sipiwesk,Nelson-Winnipeg,2018-01-01,186.383,2390.0,5.378907255362719,23.980183876119554,1.9770896760746837,45.77866196632385,-22.032980346679665
Sipiwesk,Nelson-Winnipeg,2018-02-01,186.179,2400.0,4.326923633925617,16.568537801504135,1.8580252071842551,61.97451800107956,-20.749945068359352
Sipiwesk,Nelson-Winnipeg,2018-03-01,185.846,2320.0,5.46987887355499,35.889770835638046,12.019048648653552,76.13541930913925,-9.119909667968727
Sipiwesk,Nelson-Winnipeg,2018-04-01,185.446,2040.0,11.06814423110336,17.913328483700752,16.067870892584324,58.372750878334045,-5.127233886718727
Sipiwesk,Nelson-Winnipeg,2018-05-01,185.43,1830.0,8.7459497153759,45.99759087432176,42.65467915683985,5.443943664431572,8.658227539062523
Sipiwesk,Nelson-Winnipeg,2018-06-01,185.468,1840.0,12.411036004777998,94.57353036850691,70.18525153398514,1.1534378863871098,16.359216308593773
Sipiwesk,Nelson-Winnipeg,2018-07-01,185.64,2070.0,11.827023117803037,91.77059424109757,108.61702472902834,1.0803928598761559,17.971948242187523
Sipiwesk,Nelson-Winnipeg,2018-08-01,185.395,1840.0,7.266072338097729,49.94478705339134,97.2567843273282,1.0726371547207236,15.939782714843773
Sipiwesk,Nelson-Winnipeg,2018-09-01,185.012,1490.0,6.780543189961463,81.07643807306886,62.11795611307025,1.7149184131994843,6.326013183593773
Sipiwesk,Nelson-Winnipeg,2018-10-01,185.082,1490.0,7.403840689221397,49.246827024035156,33.695022691972554,6.565651390701532,-1.2749389648437273
Sipiwesk,Nelson-Winnipeg,2018-11-01,185.898,2070.0,8.26570118078962,29.43180617876351,11.365018144715577,14.244232326745987,-12.721350097656227
Sipiwesk,Nelson-Winnipeg,2018-12-01,186.164,2300.0,7.706641539698467,20.56989085394889,2.762436808552593,25.180069729685783,-14.624609374999977
Sipiwesk,Nelson-Winnipeg,2019-01-01,186.014,2140.0,6.49078720016405,25.87381290504709,1.7878583166748285,43.422020971775055,-23.602499389648415
Sipiwesk,Nelson-Winnipeg,2019-02-01,185.722,2180.0,4.948627785779536,27.186769526451826,1.351796672679484,68.21247935295105,-22.688299560546852
Sipiwesk,Nelson-Winnipeg,2019-03-01,,2120.0,9.057693358045071,16.202574712224305,11.43890485400334,66.23906642198563,-8.710119628906227
Sipiwesk,Nelson-Winnipeg,2019-04-01,185.646,2070.0,7.361342723015696,35.50656954757869,17.529704491607845,25.570308789610863,-1.4786132812499773
Sipiwesk,Nelson-Winnipeg,2019-05-01,185.643,2070.0,10.551053041126579,41.672087158076465,40.368803311139345,7.010775152593851,5.210900878906273
Sipiwesk,Nelson-Winnipeg,2019-06-01,185.656,2090.0,13.932833389844745,85.84397379308939,60.8380394987762,1.4522203709930182,14.386804199218773
Sipiwesk,Nelson-Winnipeg,2019-07-01,185.648,2090.0,13.155151362298056,90.86444904096425,100.82246828824282,1.0724050225690007,18.211877441406273
Sipiwesk,Nelson-Winnipeg,2019-08-01,185.685,2110.0,8.708556357305497,75.65955864265561,98.25212648138404,1.0658114915713668,15.245080566406273
Sipiwesk,Nelson-Winnipeg,2019-09-01,185.277,1950.0,10.660664993338287,100.33550905063748,57.577810948714614,1.330435392446816,11.056542968750023
Sipiwesk,Nelson-Winnipeg,2019-10-01,185.162,1950.0,11.772749247029424,63.592570601031184,40.644651278853416,6.129326764494181,1.6416259765625227
Sipiwesk,Nelson-Winnipeg,2019-11-01,186.461,2620.0,10.84738498320803,31.865834025666118,15.000554267317057,15.346958301961422,-9.866735839843727
Sipiwesk,Nelson-Winnipeg,2019-12-01,187.137,3090.0,8.989738242235035,21.225112781394273,1.7652360838837922,29.438050463795662,-17.818441772460915
Sipiwesk,Nelson-Winnipeg,2020-01-01,187.426,3140.0,7.289063127245754,26.71921532601118,1.9710069173015654,50.71517825126648,-16.935614013671852
Sipiwesk,Nelson-Winnipeg,2020-02-01,187.466,3140.0,5.968729063170031,16.275329049676657,3.326842706883326,61.48702651262283,-17.307653808593727
Sipiwesk,Nelson-Winnipeg,2020-03-01,187.35,3070.0,6.429641580325551,28.81568478187546,9.477226878516376,64.54150378704071,-11.214697265624977
Sipiwesk,Nelson-Winnipeg,2020-04-01,187.291,3020.0,10.848572419490665,35.135080106556416,15.480339643545449,52.26045101881027,-3.9679321289062273
Sipiwesk,Nelson-Winnipeg,2020-05-01,187.588,3800.0,11.244162742514163,48.62129350658506,27.66983991023153,12.793075293302536,3.8343750000000227
Sipiwesk,Nelson-Winnipeg,2020-06-01,187.446,3910.0,18.759254598990083,107.1134302765131,46.823445009067655,2.6987786404788494,12.367333984375023
Sipiwesk,Nelson-Winnipeg,2020-07-01,187.616,4050.0,19.351148512214422,100.51024286076427,88.68130343034863,1.0888889664784074,19.459985351562523
Sipiwesk,Nelson-Winnipeg,2020-08-01,,4160.0,12.814642279408872,69.06684418208897,96.87851648777723,1.0674289660528302,17.006188964843773
Sipiwesk,Nelson-Winnipeg,2020-09-01,186.3,2830.0,9.145904041361064,41.85659810900688,58.20773541927338,1.0872837156057358,9.066857910156273
Sipiwesk,Nelson-Winnipeg,2020-10-01,185.52,2080.0,8.214781963033602,36.44406876992434,46.98364017531276,4.698270000517368,-0.46628417968747726
Sipiwesk,Nelson-Winnipeg,2020-11-01,,2200.0,7.186476141214371,31.46906616166234,10.515788162592798,19.587021321058273,-10.088537597656227
Sipiwesk,Nelson-Winnipeg,2020-12-01,186.594,2620.0,6.58533837122377,21.570270997472107,1.959216722752899,31.28369152545929,-15.576177978515602
Sipiwesk,Nelson-Winnipeg,2021-01-01,186.498,2520.0,5.743467234424315,20.693413622211665,1.210541173350066,45.90039700269699,-14.788092041015602
Sipiwesk,Nelson-Winnipeg,2021-02-01,186.013,2420.0,4.576456791255623,12.827829108573496,2.8964647790417075,55.917367339134216,-21.515356445312477
Sipiwesk,Nelson-Winnipeg,2021-03-01,185.645,2180.0,5.581912788329646,22.01379812322557,11.3115232961718,37.057798355817795,-8.093847656249977
Sipiwesk,Nelson-Winnipeg,2021-04-01,185.592,2150.0,5.73896206333302,36.21719777584076,21.209983387961984,21.21850475668907,-1.4111083984374773
Sipiwesk,Nelson-Winnipeg,2021-05-01,185.595,2010.0,7.95801862841472,50.185675849206746,24.235223070718348,8.50196834653616,3.7892089843750227
Sipiwesk,Nelson-Winnipeg,2021-06-01,185.404,1810.0,11.346621613483876,59.05407015234232,63.804821111261845,1.9577834755182266,14.744287109375023
Sipiwesk,Nelson-Winnipeg,2021-07-01,185.005,1330.0,7.773652032483369,40.5202858382836,106.56560305505991,1.0656450176611543,19.762902832031273
Sipiwesk,Nelson-Winnipeg,2021-08-01,184.78,860.0,6.973057854338549,90.22435010410845,91.41535824164748,1.0874033905565739,16.525903320312523
Sipiwesk,Nelson-Winnipeg,2021-09-01,184.807,877.0,4.847112286370248,37.85179113037884,56.224968284368515,1.0936008766293526,13.029260253906273
Sipiwesk,Nelson-Winnipeg,2021-10-01,184.791,895.0,4.733049005153589,46.62849800661206,40.69399903528392,1.3669534819200635,6.406030273437523
Sipiwesk,Nelson-Winnipeg,2021-11-01,184.831,910.0,3.815106611000374,40.386380860581994,27.603369089774787,15.039832331240177,-5.722631835937477
Sipiwesk,Nelson-Winnipeg,2021-12-01,185.014,1190.0,3.838309203274548,37.89932234212756,2.8331310604698956,38.000885397195816,-21.246847534179665
Sipiwesk,Nelson-Winnipeg,2022-01-01,185.026,1250.0,3.595534319174476,32.97335596289486,1.2080871383659542,66.22061878442764,-25.006079101562477
Sipiwesk,Nelson-Winnipeg,2022-02-01,184.834,1470.0,3.1013988773338497,31.026961281895638,1.92690035328269,90.33714234828949,-24.094931030273415
Sipiwesk,Nelson-Winnipeg,2022-03-01,184.757,1510.0,4.585501505061984,31.743913306854665,8.559452078770846,97.29773551225662,-11.458959960937477
Sipiwesk,Nelson-Winnipeg,2022-04-01,184.966,1620.0,8.58747196616605,74.90364834666252,20.098359673283994,80.15580475330353,-2.5306152343749773
Sipiwesk,Nelson-Winnipeg,2022-05-01,185.982,2510.0,41.80903313681483,98.78037916496396,25.286412565037608,20.100774243474007,5.214807128906273
Sipiwesk,Nelson-Winnipeg,2022-06-01,187.97,4380.0,26.889393338933587,102.44823759421706,66.01151078939438,2.9229135252535343,13.464685058593773
Sipiwesk,Nelson-Winnipeg,2022-07-01,188.812,5170.0,18.865875725168735,88.23697874322534,95.0327068567276,1.0848112870007753,18.428979492187523
Sipiwesk,Nelson-Winnipeg,2022-08-01,188.951,5320.0,11.710274207871407,63.07736039161682,94.13356287404895,1.0657605016604066,17.493066406250023
Sipiwesk,Nelson-Winnipeg,2022-09-01,188.71,5130.0,4.108255379833281,16.60260488279164,28.299657278694212,1.0747549822553992,12.719995117187523
Sipiwesk,Nelson-Winnipeg,2022-10-01,188.062,4510.0,3.6043356885784306,16.580510535277426,22.44971413165331,2.4555539712309837,3.2831054687500227
Sipiwesk,Nelson-Winnipeg,2022-11-01,187.154,3170.0,3.0376811628229916,23.877578205429018,10.512974113225937,22.642910480499268,-8.787634277343727
Sipiwesk,Nelson-Winnipeg,2022-12-01,187.463,2990.0,2.85192157025449,21.74011367605999,1.315543646342121,50.728488713502884,-19.308477783203102
Sipiwesk,Nelson-Winnipeg,2023-01-01,187.088,2920.0,2.5580389265087433,8.310271892696619,0.954342627665028,74.59747791290283,-15.595800781249977
Sipiwesk,Nelson-Winnipeg,2023-02-01,186.698,2880.0,2.0729942771140486,9.53377760015428,0.935722142457962,85.72883903980255,-20.756384277343727
Sipiwesk,Nelson-Winnipeg,2023-03-01,,2490.0,2.061587198113557,9.882822923827916,3.036736568901688,95.9567055106163,-13.812963867187477
Sipiwesk,Nelson-Winnipeg,2023-04-01,185.662,2250.0,3.5508086148183793,20.99730831105262,8.274223655462265,57.500217109918594,-2.5758422851562273
Sipiwesk,Nelson-Winnipeg,2023-05-01,185.587,2110.0,6.18203982594423,18.458498700056225,13.204828428570181,4.935408942401409,10.522363281250023
Sipiwesk,Nelson-Winnipeg,2023-06-01,185.6,2050.0,5.696727748727426,35.14023846946657,28.400311712175608,1.2172486167401075,18.723657226562523
Sipiwesk,Nelson-Winnipeg,2023-07-01,185.622,2070.0,4.426003215485252,30.15065094223246,41.18209215812385,1.0656840167939663,16.526025390625023
Sipiwesk,Nelson-Winnipeg,2023-08-01,185.42,1820.0,3.349538288603071,35.90561740566045,34.442669712007046,1.0681843850761652,17.162500000000023
Sipiwesk,Nelson-Winnipeg,2023-09-01,185.296,1650.0,2.6398561749374494,18.706179689615965,23.378360783681273,1.081984955817461,14.845361328125023
Sipiwesk,Nelson-Winnipeg,2023-10-01,185.022,1210.0,2.614889082906302,26.193088269792497,20.78939345665276,2.837061882019043,3.7752929687500227
Sipiwesk,Nelson-Winnipeg,2023-11-01,185.211,1440.0,2.4189770920202136,12.863395095337182,11.659003794193268,11.893370188772678,-6.178503417968727
Sipiwesk,Nelson-Winnipeg,2023-12-01,185.607,1790.0,2.509488957002759,11.115684086689726,1.9158141367370263,16.604239121079445,-8.770544433593727
Sipiwesk,Nelson-Winnipeg,2024-01-01,,,2.449438856274355,11.346225335728377,1.2044904433423653,27.634067460894585,-16.749212646484352
Sipiwesk,Nelson-Winnipeg,2024-02-01,,,2.221733840997331,14.795259397942573,2.164841163903475,28.397124260663986,-14.673620605468727
Sipiwesk,Nelson-Winnipeg,2024-03-01,,,4.885354806901887,34.97827728278935,9.18413931503892,37.85951808094978,-12.269323730468727
Sipiwesk,Nelson-Winnipeg,2024-04-01,,,6.747602310497314,47.77700174599886,15.360036632046103,19.32874135673046,0.41243896484377274
Sipiwesk,Nelson-Winnipeg,2024-05-01,,,12.439728889148682,102.94858645647764,28.642550809308887,6.562982220202684,6.327355957031273
Sipiwesk,Nelson-Winnipeg,2024-06-01,,,17.62090832926333,104.77773612365127,65.21373521536589,2.150483662262559,12.904260253906273
Sipiwesk,Nelson-Winnipeg,2024-07-01,,,14.973932324210182,71.73917279578745,99.15275732055306,1.0671173222362995,19.848657226562523
Sipiwesk,Nelson-Winnipeg,2024-08-01,,,11.158273322507739,77.13605766184628,102.66813356429338,1.0813170811161399,18.687036132812523
Sipiwesk,Nelson-Winnipeg,2024-09-01,,,8.01595626398921,52.7934345882386,62.898772303014994,1.0770091321319342,15.822961425781273
Sipiwesk,Nelson-Winnipeg,2024-10-01,,,6.2588204455096275,20.713856094516814,52.20180633477867,1.4380586799234152,3.7251220703125227
Sipiwesk,Nelson-Winnipeg,2024-11-01,,,5.518159596249461,53.40664065442979,22.75182050652802,10.268822312355042,-3.2675537109374773
Sipiwesk,Nelson-Winnipeg,2024-12-01,,,5.195944060687907,35.08426633197814,4.088436719030142,43.287187814712524,-13.702001953124977
Split,Nelson-Winnipeg,1994-01-01,167.828,3670.0,6.595640355953947,24.60651856381446,0.44351119595376076,53.54231223464012,-30.794409179687477
Split,Nelson-Winnipeg,1994-02-01,167.754,3450.0,5.276071780826896,18.00947799347341,1.3383392943069339,67.00265407562256,-26.291998291015602
Split,Nelson-Winnipeg,1994-03-01,167.349,3170.0,8.670291455928236,22.053335153032094,6.890144853969105,49.59439858794212,-11.980993652343727
Split,Nelson-Winnipeg,1994-04-01,166.9,2730.0,6.16585195530206,27.74477528873831,15.591071569360793,22.031769156455994,-6.359075927734352
Split,Nelson-Winnipeg,1994-05-01,166.933,3080.0,9.238993312465027,66.02113414555788,19.529571291059256,4.945648368448019,3.8307128906250227
Split,Nelson-Winnipeg,1994-06-01,166.572,2680.0,13.494982849806547,107.84132173284888,44.13346876390278,1.2785434955731034,13.875787353515648
Split,Nelson-Winnipeg,1994-07-01,166.676,2740.0,13.04923539282754,94.1663314588368,72.93646037578583,1.019208342768252,16.195672607421898
Split,Nelson-Winnipeg,1994-08-01,166.667,2700.0,10.179790027905256,72.90577050298452,81.10351767390966,1.0249549522995949,14.735314941406273
Split,Nelson-Winnipeg,1994-09-01,166.625,2650.0,9.287242137361318,45.81495188176632,53.78909292630851,1.0180375538766384,11.890191650390648
Split,Nelson-Winnipeg,1994-10-01,166.808,2820.0,9.62081048055552,61.01301172748208,32.20866422634572,1.8570318352431059,2.8658996582031477
Split,Nelson-Winnipeg,1994-11-01,167.079,3140.0,9.341724507976323,35.09609028697014,20.591646898537874,9.811549447476864,-7.828619384765602
Split,Nelson-Winnipeg,1994-12-01,167.324,2970.0,8.909724070690572,21.92249719519168,2.6773708887048997,23.035870864987373,-15.155615234374977
Split,Nelson-Winnipeg,1995-01-01,167.644,3310.0,7.415071508148685,21.36340126162395,1.93202181981178,40.00864550471306,-20.47887268066404
Split,Nelson-Winnipeg,1995-02-01,167.478,3280.0,5.899337294977158,19.891194999217987,1.8577169685158879,51.89196765422821,-22.99651184082029
Split,Nelson-Winnipeg,1995-03-01,167.201,3200.0,9.166850097244605,39.273654110729694,7.013516500592232,46.72059044241905,-12.510229492187477
Split,Nelson-Winnipeg,1995-04-01,167.058,3140.0,7.986433629412204,35.538888769224286,14.129970513749868,32.57369250059128,-6.862707519531227
Split,Nelson-Winnipeg,1995-05-01,166.868,3030.0,9.206063230521977,55.336298304609954,19.897377002052963,8.724665269255638,2.8152404785156477
Split,Nelson-Winnipeg,1995-06-01,166.764,2880.0,12.15636235428974,72.2352834418416,44.40907621756196,1.5430202474817634,15.116784667968773
Split,Nelson-Winnipeg,1995-07-01,166.546,2540.0,11.920426215510815,96.94843483157456,78.36304628290236,1.016772584989667,14.890496826171898
Split,Nelson-Winnipeg,1995-08-01,166.845,2980.0,15.413416607771069,121.62126647308469,74.90909309126437,1.0237264214083552,15.660089111328148
Split,Nelson-Winnipeg,1995-09-01,166.955,3090.0,7.7389361103996634,39.18425180017948,55.301778484135866,1.0981389787048101,7.868463134765648
Split,Nelson-Winnipeg,1995-10-01,167.167,3410.0,7.4165570113109425,51.701565738767385,35.20553535781801,3.0408611055463552,1.3491760253906477
Split,Nelson-Winnipeg,1995-11-01,167.23,3160.0,7.105661934474483,42.77951898984611,12.52758112968877,21.62882126867771,-15.969061279296852
Split,Nelson-Winnipeg,1995-12-01,167.309,3110.0,6.695106363622472,29.00178002892062,1.9856217331835069,50.7727675139904,-20.255987548828102
Split,Nelson-Winnipeg,1996-01-01,167.556,3200.0,5.951805782387964,23.099387413822114,0.6922654501977377,70.65140455961227,-28.808264160156227
Split,Nelson-Winnipeg,1996-02-01,167.332,3090.0,5.30195735336747,23.432656133081764,2.600669497041963,82.51779526472092,-19.605917358398415
Split,Nelson-Winnipeg,1996-03-01,167.291,3020.0,8.05856368970126,26.014053786639124,5.802153857075609,78.49258184432983,-16.977880859374977
Split,Nelson-Winnipeg,1996-04-01,167.032,3020.0,9.889667853713036,48.82996785454452,14.257384173106402,58.75447392463684,-6.118048095703102
Split,Nelson-Winnipeg,1996-05-01,167.228,3400.0,21.6277297004126,73.47917021252215,16.53689908562228,22.372335195541382,2.0239196777343977
Split,Nelson-Winnipeg,1996-06-01,168.034,4790.0,24.236831814050674,82.20486575737596,30.847624875605106,3.2159406691789627,12.562280273437523
Split,Nelson-Winnipeg,1996-07-01,168.318,5100.0,17.215990112163126,93.65465072914958,71.29147020168602,1.0815750574693084,17.821588134765648
Split,Nelson-Winnipeg,1996-08-01,167.958,4570.0,12.579487985931337,61.29214377142489,85.10853885672987,1.0188296437263489,16.570886230468773
Split,Nelson-Winnipeg,1996-09-01,167.121,3380.0,8.8516014511697,73.8265598192811,60.99444581195712,1.1451694881543517,10.871667480468773
Split,Nelson-Winnipeg,1996-10-01,167.333,3460.0,8.434571471298113,57.52038222271949,36.17208229843527,3.7381506990641356,-0.5069641113281023
Split,Nelson-Winnipeg,1996-11-01,167.441,3500.0,9.396470559295267,47.46963386423886,13.14696273766458,24.625930935144424,-14.481329345703102
Split,Nelson-Winnipeg,1996-12-01,167.758,3720.0,9.399158792803064,33.35447842255235,1.5072240785229951,59.47188660502434,-21.239523315429665
Split,Nelson-Winnipeg,1997-01-01,167.803,3630.0,7.969836791744456,28.692871157545596,0.7153571186790941,86.45537495613098,-26.88310852050779
Split,Nelson-Winnipeg,1997-02-01,167.843,3640.0,6.0866245767101645,13.893397757783532,1.481965373386629,101.94647312164307,-20.528768920898415
Split,Nelson-Winnipeg,1997-03-01,167.695,3720.0,8.57182510662824,32.64026762917638,4.668175868573599,110.568568110466,-16.218908691406227
Split,Nelson-Winnipeg,1997-04-01,167.517,3920.0,15.483166789636016,47.60062205605209,14.425298140849918,63.16313147544861,-5.960302734374977
Split,Nelson-Winnipeg,1997-05-01,167.858,4410.0,18.57795607065782,54.4378039194271,16.36084553319961,15.394113026559353,-0.22708740234372726
Split,Nelson-Winnipeg,1997-06-01,168.469,5420.0,22.304494050331414,97.29442186653614,35.35381285473704,1.6801232704892755,11.463037109375023
Split,Nelson-Winnipeg,1997-07-01,168.458,5370.0,18.418784835375845,81.15798281505704,64.87800134345889,1.0238995309919119,17.814691162109398
Split,Nelson-Winnipeg,1997-08-01,168.099,4860.0,12.209248990984634,72.56042282097042,77.5924720801413,1.0217869421467185,14.825921630859398
Split,Nelson-Winnipeg,1997-09-01,167.396,3830.0,10.200771794188768,67.94610992074013,51.45390168763697,1.1349209817126393,10.070245361328148
Split,Nelson-Winnipeg,1997-10-01,167.322,3660.0,13.452908809995279,69.6483205538243,43.15709229558706,3.575338050723076,-1.2942871093749773
Split,Nelson-Winnipeg,1997-11-01,167.669,3890.0,11.414585751481354,19.284197478555143,8.089618349913508,14.214585535228252,-11.775213623046852
Split,Nelson-Winnipeg,1997-12-01,168.206,3980.0,9.889452427159995,13.084207195788622,3.072718405746855,19.267750903964043,-13.797094726562477
Split,Nelson-Winnipeg,1998-01-01,168.059,4040.0,8.30551900435239,31.103359651751816,1.2801877237507142,40.85025191307068,-26.09746398925779
Split,Nelson-Winnipeg,1998-02-01,167.905,3950.0,6.808376114349812,27.91906800121069,3.1535645539406687,49.27857592701912,-12.340673828124977
Split,Nelson-Winnipeg,1998-03-01,167.531,3810.0,8.337656036019325,21.541982830967754,6.494278335594572,52.29043588042259,-13.042913818359352
Split,Nelson-Winnipeg,1998-04-01,167.371,3660.0,9.404128650203347,29.920540982857347,14.202842430677265,13.716675341129303,-0.7811035156249773
Split,Nelson-Winnipeg,1998-05-01,167.401,3900.0,13.802505942294374,75.54791448637843,26.860172569286078,1.9604573026299477,4.935083007812523
Split,Nelson-Winnipeg,1998-06-01,167.613,4000.0,16.162635292857885,125.67645404487848,43.071628315374255,1.065544900484383,12.144464111328148
Split,Nelson-Winnipeg,1998-07-01,167.715,4260.0,16.177346871700138,77.75512407533824,90.52598709240556,1.0159604717046022,17.288201904296898
Split,Nelson-Winnipeg,1998-08-01,167.364,3860.0,10.825620760442689,70.23963471874595,88.91116711311042,1.0182720143347979,17.802148437500023
Split,Nelson-Winnipeg,1998-09-01,166.798,2780.0,7.641466800123453,49.994863802567124,61.06926826760173,1.0422709165140986,10.102777099609398
Split,Nelson-Winnipeg,1998-10-01,166.788,2810.0,8.472997869830579,63.209344167262316,31.596891349181533,2.555874641984701,2.8514343261718977
Split,Nelson-Winnipeg,1998-11-01,166.865,2810.0,7.855641015339643,29.651219956576824,18.183995853178203,10.820075869560242,-6.328222656249977
Split,Nelson-Winnipeg,1998-12-01,167.162,2870.0,7.520010374719277,22.776317317038774,3.324485478515271,22.30118215084076,-19.41380920410154
Split,Nelson-Winnipeg,1999-01-01,167.21,2820.0,6.8166631972417235,24.50853760819882,1.2052080455760006,41.3549542427063,-23.971716308593727
Split,Nelson-Winnipeg,1999-02-01,167.302,2940.0,5.745517439208925,19.32903449051082,2.95106865814887,54.33328449726105,-15.936804199218727
Split,Nelson-Winnipeg,1999-03-01,166.804,2680.0,8.576250489568338,24.44730041315779,8.589650242356583,51.813215017318726,-9.350073242187477
Split,Nelson-Winnipeg,1999-04-01,166.666,2830.0,7.898643671069294,42.307181283831596,16.890416736714542,17.72686094045639,1.3230529785156477
Split,Nelson-Winnipeg,1999-05-01,166.595,2430.0,12.46693529537879,97.25591097958386,35.16123641747981,6.6503360867500305,7.293298339843773
Split,Nelson-Winnipeg,1999-06-01,166.725,2870.0,14.403304376173764,91.45822143182158,52.02552652917802,2.774749184027314,13.676660156250023
Split,Nelson-Winnipeg,1999-07-01,166.72,2800.0,18.34162708837539,114.67499774880707,93.2094887830317,1.2236118782311678,16.550256347656273
Split,Nelson-Winnipeg,1999-08-01,166.672,2650.0,12.52379221841693,72.18987075611949,77.75508076883852,1.0218085953965783,15.487939453125023
Split,Nelson-Winnipeg,1999-09-01,166.754,2750.0,11.364786769263446,70.978794246912,54.154114332050085,1.11240369733423,7.921746826171898
Split,Nelson-Winnipeg,1999-10-01,166.954,3190.0,11.336614901665598,33.93747773952782,33.280265517532825,2.3738944437354803,-0.5891174316406023
Split,Nelson-Winnipeg,1999-11-01,167.095,3070.0,10.475852759554982,18.65493308287114,16.860075993463397,6.652199197560549,-7.750921630859352
Split,Nelson-Winnipeg,1999-12-01,167.449,3210.0,8.986400935100392,23.760201293043792,4.142317673540674,16.57787710428238,-17.583273315429665
Split,Nelson-Winnipeg,2000-01-01,167.725,3290.0,7.387368881609291,20.18299780320376,0.5136813433637144,34.09387543797493,-24.574865722656227
Split,Nelson-Winnipeg,2000-02-01,168.211,3430.0,6.684713371214457,19.509457983076572,3.421594767132774,39.1751267015934,-15.590612792968727
Split,Nelson-Winnipeg,2000-03-01,167.498,3490.0,6.839423018391244,28.608854743652046,9.42779250908643,23.206626996397972,-8.305670166015602
